,0
504,0.05974359033196075
505,0.060481263171556554
506,0.061987286539026965
507,0.06675074294678596
508,0.06760091289533876
509,0.07436158981421892
510,0.07980076741216835
511,0.0829495400993343
512,0.08703481659535495
513,0.08267961268603585
514,0.08035236286085046
515,0.08490773444929767
516,0.08272284990527856
517,0.08550256692393199
518,0.09026695820134378
519,0.09723071007028383
520,0.09769103856836603
521,0.09579612527518822
522,0.09373810232740243
523,0.09862166321143007
524,0.10117659314956051
525,0.10115821514848244
526,0.10153231348729608
527,0.09833873945858396
528,0.09966995483173058
529,0.10488530770012883
530,0.10310069359973673
531,0.0936475900245084
532,0.09423336402293181
533,0.09753506850429527
534,0.09242306784387377
535,0.09317716363622752
536,0.08629418471952044
537,0.07718561255343914
538,0.07709471311523464
539,0.09009053400686073
540,0.08923618000947786
541,0.08762446002215185
542,0.08844719920155009
543,0.08402691572367837
544,0.08897840619363917
545,0.08640788644964226
546,0.0787414314904964
547,0.07831462973718661
548,0.07641590314272206
549,0.07859809931072714
550,0.0762250242360425
551,0.07282340714940272
552,0.07193481841374028
553,0.0795575883695907
554,0.08345342774222497
555,0.0850297711992587
556,0.0875380304653468
557,0.08807018838435288
558,0.08965796360616807
559,0.08390035237122051
560,0.08881320950756644
561,0.08745251958895928
562,0.08964912767757394
563,0.09385408991159383
564,0.09396596546823122
565,0.09693826300600294
566,0.10062404908664324
567,0.10621931515134464
568,0.10356425917916146
569,0.10193198695219063
570,0.09948783286322027
571,0.1038721416492161
572,0.109058795573578
573,0.107320569112485
574,0.10339120163626969
575,0.10296099338488318
576,0.10382925363068018
577,0.1076667879031683
578,0.10554737966536876
579,0.10795523035629917
580,0.11040744110775114
581,0.11220894670397175
582,0.11231320168109882
583,0.11125276635745074
584,0.09904584996288235
585,0.09521945034727963
586,0.09988300528844074
587,0.0972804744638005
588,0.10574997732676583
589,0.10762936355720876
590,0.10077119005301571
591,0.10108727949252416
592,0.09957916328265437
593,0.10186314094083682
594,0.10297944831272487
595,0.1048219916754436
596,0.11019424680617074
597,0.11032438863140825
598,0.10591742385185698
599,0.11691819628969546
600,0.11747080868972737
601,0.11654930994699253
602,0.10992526032167627
603,0.10535291045899453
604,0.1093170012226341
605,0.10438219000362459
606,0.10659443618598674
607,0.1130392225239838
608,0.10628810389541643
609,0.1024052413104466
610,0.10785437634043382
611,0.11141331344180472
612,0.11617294111874976
613,0.11456135215058838
614,0.11482028436880709
615,0.10749918977414841
616,0.10090314992780303
617,0.1035279578259598
618,0.1044232347352172
619,0.10488594024490783
620,0.1107352304976228
621,0.11304482706183228
622,0.10497056807948413
623,0.10786263177194777
624,0.10587317756976544
625,0.10232903647288372
626,0.11264263453113554
627,0.11508713859180308
628,0.1094714217108066
629,0.1025041975254457
630,0.1023463907709612
631,0.10915136926652624
632,0.1067511782965147
633,0.10579369027451757
634,0.10055810020972733
635,0.10236367458384277
636,0.09881448822124494
637,0.09722128771670624
638,0.09973434174251339
639,0.0993829628357592
640,0.10521465159619825
641,0.1131837395900972
642,0.1202821653792212
643,0.12240948495870385
644,0.12383574493110516
645,0.12212717471009382
646,0.12512019781957817
647,0.1263780712576159
648,0.12686394438937465
649,0.12180790482556603
650,0.12088692722436467
651,0.12403135933126253
652,0.1298905596980131
653,0.13204092335803463
654,0.13940942770183762
655,0.1406977999556065
656,0.14355486963704456
657,0.14586423557266515
658,0.1424464569081636
659,0.13977559543010143
660,0.14685228663256922
661,0.15329056843568667
662,0.15983257030381304
663,0.16040021057603981
664,0.15026079044727614
665,0.150554287526538
666,0.14961948947799764
667,0.1497995304695634
668,0.14458784389195323
669,0.1467105374361155
670,0.14974839940482143
671,0.15188526213301334
672,0.15336614096520562
673,0.15114016090532179
674,0.15903086082920992
675,0.1494227412115332
676,0.14868869368492454
677,0.14684296724432566
678,0.15379092064545086
679,0.14575369328882815
680,0.14274042497481432
681,0.14336360431181627
682,0.14807760089380095
683,0.14857791033159384
684,0.13775776285006835
685,0.13767575621151562
686,0.14336362381162826
687,0.14421363207804072
688,0.13689785988638348
689,0.13374901538761663
690,0.13290783802586192
691,0.13631523491383613
692,0.13906175714534985
693,0.1401760100258589
694,0.14491325334559368
695,0.15199809190478697
696,0.1514723381872356
697,0.15314797756418153
698,0.14662988850145586
699,0.14923075556646714
700,0.1559983958339568
701,0.14901341054973827
702,0.15033589226874966
703,0.15035252079850903
704,0.15329187100599562
705,0.15396114176925946
706,0.15810657298910202
707,0.16263958744851736
708,0.1739953282074138
709,0.17761293199650918
710,0.17663996613394328
711,0.17995472786681388
712,0.18443098525692325
713,0.19162732820019124
714,0.18454119246841372
715,0.18967744780705442
716,0.18680183012798057
717,0.1837015146807559
718,0.1897135149999789
719,0.19577309213391403
720,0.1974709568553079
721,0.2033661630216499
722,0.1952099122310067
723,0.1909322325492857
724,0.1838010727480408
725,0.19374471608498411
726,0.19245416482926103
727,0.1827824738703281
728,0.1841707338982388
729,0.19868078917763277
730,0.19972812086457226
731,0.20570413341288596
732,0.20825113448388888
733,0.20334274854495282
734,0.186914285048557
735,0.1751935655033372
736,0.18347466002280322
737,0.17834599376548743
738,0.17179492886889913
739,0.17842097589214423
740,0.1762155691365983
741,0.17589875781585884
742,0.1687632406073596
743,0.16812112837739335
744,0.1740541252121841
745,0.1701310615858338
746,0.17576754247150816
747,0.16355488317098787
748,0.1672515907073464
749,0.17033957997081117
750,0.1722609332120728
751,0.18481534765383323
752,0.1889167313507163
753,0.1895827255220286
754,0.19463886719196544
755,0.20181462559758945
756,0.2001367167613457
757,0.1992525999300121
758,0.18347264607128233
759,0.16607899769783452
760,0.16977849156284952
761,0.17044711371647958
762,0.16415379278779008
763,0.16092892277689197
764,0.16224933755750603
765,0.15795863194554371
766,0.16142394105566704
767,0.1615241011848545
768,0.1673297054489684
769,0.16191812827126562
770,0.16685664360705754
771,0.1707203999058302
772,0.17149750645820871
773,0.16292588715735845
774,0.16650337753859712
775,0.1614176001932992
776,0.16201337123562243
777,0.16408372945574046
778,0.16363849678160003
779,0.16616933707350312
780,0.15201631297220586
781,0.15359149654720938
782,0.15257336112754083
783,0.1569461544047639
784,0.15485596068177387
785,0.1570466141077742
786,0.15988551366071801
787,0.16690169956052636
788,0.17362244056208098
789,0.17422304758169505
790,0.17158389006862018
791,0.1751962105687761
792,0.17340934396068985
793,0.17971140766369187
794,0.18441831112240337
795,0.18277358044489067
796,0.1868370958024408
797,0.1896219790434044
798,0.18492755619202605
799,0.18687703509873121
800,0.19135357003623477
801,0.19701880849134268
802,0.1974574075681914
803,0.19498056202127412
804,0.19011971545527806
805,0.19277686788181958
806,0.19588672777172378
807,0.20726109675061832
808,0.20872306251647132
809,0.2093695664960682
810,0.20817732608839146
811,0.2220872739733577
812,0.22208523900387944
813,0.2317426623950405
814,0.23962866851147102
815,0.24159557197093484
816,0.24423674604423495
817,0.25054585677226626
818,0.25112756110814893
819,0.23852400661081297
820,0.24578470867845859
821,0.2530169326278877
822,0.25747446690937603
823,0.2520377079221099
824,0.2543801545225255
825,0.24867712730563074
826,0.2365408568661731
827,0.2455755875347143
828,0.2440576647216952
829,0.24419842446480766
830,0.24984139430183916
831,0.2567063069483957
832,0.2626933586478426
833,0.2587681798462844
834,0.258989344785546
835,0.24318619004304898
836,0.24370186002588223
837,0.2410910600037186
838,0.23658769825215908
839,0.2344526726191074
840,0.24851277508464364
841,0.26342207134704054
842,0.2581239306575649
843,0.24905485044108766
844,0.2569322157315421
845,0.2516778034864231
846,0.24837936940534422
847,0.25084409439280786
848,0.2380994773840741
849,0.23149342361850045
850,0.2318834134176666
851,0.22234959457931192
852,0.23016637737877144
853,0.24037129760883857
854,0.23684252616720114
855,0.23939277478462806
856,0.2431207937806923
857,0.24627389747773965
858,0.24538527827467282
859,0.22829517594226378
860,0.2269358132193391
861,0.22172595591659983
862,0.22985024870229487
863,0.21741707019622036
864,0.22237075981754972
865,0.22696746205762586
866,0.2295815423399108
867,0.23164462126639385
868,0.2280611724760715
869,0.2260102884447348
870,0.20881245414768013
871,0.2000142754072738
872,0.19264780029212392
873,0.19991662183744507
874,0.19576398548708696
875,0.20057775822533008
876,0.19639111154415034
877,0.20211635021639562
878,0.20655986479418487
879,0.21232737584653005
880,0.21292356808512447
881,0.22092684937387275
882,0.22037007863699798
883,0.22477148737918196
884,0.22423375182397143
885,0.23042139859728006
886,0.2320503841302779
887,0.22713815425300132
888,0.22982296476951403
889,0.23975347319405338
890,0.24329634457451155
891,0.24540217469618186
892,0.2469477218653271
893,0.25404048919765954
894,0.26080532176168747
895,0.2655377652566826
896,0.26690571743293745
897,0.2563707851364423
898,0.260419425236595
899,0.26694049966978883
900,0.26830599783727305
901,0.27551272568232243
902,0.2642924214312685
903,0.26412777345115734
904,0.26362762047898647
905,0.27346210675616844
906,0.28456569186317515
907,0.2834679181850366
908,0.28664324922031925
909,0.27881148908133624
910,0.2799930800644852
911,0.2826562853568739
912,0.2772135032659355
913,0.26165101249695066
914,0.25739811830957526
915,0.25964125049773235
916,0.26694845309195747
917,0.2673090037901287
918,0.2676743768436769
919,0.279861443206892
920,0.2843596358840781
921,0.2818222632529779
922,0.28228995056872286
923,0.28109081087579146
924,0.28045522223393604
925,0.2881338980471655
926,0.2960731595529462
927,0.2943207056898527
928,0.30114813300609544
929,0.30022789222367474
930,0.31113682704545287
931,0.30585115112924166
932,0.31747166595639187
933,0.3199417382352394
934,0.32316516183457367
935,0.3132204712977731
936,0.3073702306598183
937,0.2931488380452103
938,0.28931057880111566
939,0.2981669520614836
940,0.3020367827470476
941,0.3018014009483485
942,0.3119428545903711
943,0.30942580722040014
944,0.3053552808265336
945,0.3073088480854802
946,0.31970193245110257
947,0.3300390924905079
948,0.3446992675809313
949,0.3363962698238885
950,0.3299962506419225
951,0.3284927816578884
952,0.3301133910207994
953,0.3419174424525173
954,0.3322883465673372
955,0.32958108197829206
956,0.34071280011211735
957,0.3414391727591317
958,0.34337681928745534
959,0.3605768594330978
960,0.36053858926399274
961,0.37453538074364134
962,0.36523305468557177
963,0.3541675592644269
964,0.3670889550324148
965,0.366955525704844
966,0.375100849151067
967,0.3738569155977043
968,0.36444236535447017
969,0.36773873539626645
970,0.35320455927596894
971,0.3357398261856286
972,0.3200980487353158
973,0.33225469418360665
974,0.33114240641049375
975,0.3458418925968334
976,0.3383567274407251
977,0.32087113124445876
978,0.3255408603353398
979,0.3316867927993876
980,0.3121093500758967
981,0.3118805560086597
982,0.29746746331664076
983,0.3009500014084052
984,0.30956950550047124
985,0.32546607669089545
986,0.3236117514806187
987,0.3167757295688849
988,0.319650532930845
989,0.32569723447518073
990,0.3257174506896272
991,0.3333194603354914
992,0.33997280040657785
993,0.324542528089631
994,0.3151264547121899
995,0.3206314125728513
996,0.31354260840953163
997,0.28930454500425995
998,0.2929816658161779
999,0.297286203999767
1000,0.29966634714779405
1001,0.3134956618839009
1002,0.3094865457721485
1003,0.307411297147419
1004,0.3183406674622351
1005,0.32589769533773394
1006,0.31975496761311195
1007,0.3233285583438412
1008,0.30794214293780975
1009,0.31190169302394555
1010,0.31699494070951295
1011,0.3282273214127569
1012,0.3297047086073157
1013,0.3346873604463325
1014,0.3377674665102277
1015,0.34102506240005903
1016,0.35239618493299796
1017,0.34316666141584706
1018,0.3476322982007385
1019,0.34384356956240314
1020,0.344006585172848
1021,0.34035412744352933
1022,0.3298433753652714
1023,0.33117092381398483
1024,0.3346402471591172
1025,0.33613752772656036
1026,0.33356665862042023
1027,0.3301650150581241
1028,0.32036097659642016
1029,0.3306233597416448
1030,0.3295847789233983
1031,0.335614581059978
1032,0.3508011342152564
1033,0.354275166092221
1034,0.34360693810617104
1035,0.35229801589248844
1036,0.3501473745236605
1037,0.35501659291086485
1038,0.3542500032638092
1039,0.3514611764717961
1040,0.36204241679250115
1041,0.3755600531694654
1042,0.36730051766826066
1043,0.38003081006857076
1044,0.395933901613271
1045,0.4029567724064822
1046,0.39838087286263746
1047,0.3873528491752962
1048,0.3867332551787934
1049,0.3913137261343793
1050,0.4057407173930876
1051,0.4110631614140132
1052,0.39630019601028255
1053,0.3944041493521493
1054,0.3926395458639511
1055,0.4058824626656108
1056,0.37946784201354644
1057,0.37187631403480936
1058,0.36201008763054077
1059,0.3545496644726933
1060,0.3486685607895823
1061,0.34065210629094467
1062,0.3317068625692876
1063,0.3397414303120392
1064,0.34855711947464485
1065,0.36186555011221655
1066,0.34975878689090134
1067,0.3468347385674748
1068,0.35182205723255033
1069,0.3402852512483183
1070,0.3401663333133882
1071,0.3464317580683205
1072,0.3575106351480608
1073,0.3612166406048969
1074,0.3437621875984209
1075,0.3345962790062118
1076,0.32975545092385494
1077,0.33159527839265746
1078,0.32904225469012593
1079,0.33846458874722374
1080,0.34368545643686343
1081,0.34709126598572104
1082,0.353155263834783
1083,0.3456891522635772
1084,0.33512632820068267
1085,0.3339612038740192
1086,0.3349308145568841
1087,0.344943367190679
1088,0.3522712989847696
1089,0.35663336535754286
1090,0.36402908524174293
1091,0.3700679602707164
1092,0.3741003404412
1093,0.3645636495104745
1094,0.37007197162792527
1095,0.3711761614575506
1096,0.380222296061171
1097,0.38394086650706916
1098,0.38257885379479384
1099,0.39209119766512335
1100,0.392091348013597
1101,0.39067690232290864
1102,0.39234269164505164
1103,0.4044439505938058
1104,0.41411564665403966
1105,0.42157764714480783
1106,0.4109616588804679
1107,0.42486466063085304
1108,0.41513695681368423
1109,0.4129623481893032
1110,0.40502961802131265
1111,0.39255206969731105
1112,0.4003676655314854
1113,0.41531125137089253
1114,0.42459117447681893
1115,0.41858180434473224
1116,0.41355703239814745
1117,0.41546237805311725
1118,0.4136245859905272
1119,0.4217517267458535
1120,0.429454050377023
1121,0.42753066659030603
1122,0.4139219737193869
1123,0.3929510289646303
1124,0.3952711109422917
1125,0.39078931323681987
1126,0.3809111331887134
1127,0.3797889090628823
1128,0.3779858673203833
1129,0.38661847846245245
1130,0.3723766511848594
1131,0.38838952704002794
1132,0.39008370257746305
1133,0.3925307296941609
1134,0.4001136102779874
1135,0.39488501874587256
1136,0.4054850048626013
1137,0.39237285066732497
1138,0.3893519730370363
1139,0.37160379390680487
1140,0.37236469523587146
1141,0.3718688517936213
1142,0.35950256456478735
1143,0.3473452529388028
1144,0.35748224865861444
1145,0.3712279354478536
1146,0.37192891178445797
1147,0.35491432350044616
1148,0.35034313140790374
1149,0.3599345570115
1150,0.366303113242028
1151,0.3793299659507412
1152,0.38439416782825053
1153,0.39014580472686067
1154,0.3932495496872557
1155,0.40355194618583345
1156,0.4062849221468452
1157,0.4146233381730784
1158,0.4166286316363166
1159,0.4138060190157966
1160,0.4110033196446521
1161,0.4074822655978245
1162,0.4134657387543068
1163,0.41926996487517565
1164,0.4222003240397738
1165,0.4318250373977095
1166,0.4115053054702109
1167,0.4083357247482784
1168,0.4074237334836879
1169,0.393572748606269
1170,0.3866854758478837
1171,0.3939975887543208
1172,0.4054041024098245
1173,0.4165681402749093
1174,0.4140614348089542
1175,0.4079489870570794
1176,0.4196912316666279
1177,0.42551867417981626
1178,0.4239734212357491
1179,0.4175630390745253
1180,0.41163415926826086
1181,0.41693560772827487
1182,0.4172978175516524
1183,0.42434869554294186
1184,0.41823440002825274
1185,0.41659293691335564
1186,0.40330372183238605
1187,0.40059836167826135
1188,0.39373232924012
1189,0.3871023106243605
1190,0.3893169573574853
1191,0.4004607313372237
1192,0.4044446322319477
1193,0.39725537146670753
1194,0.4004129435383499
1195,0.4037439730511878
1196,0.3916153172761352
1197,0.3875601603018961
1198,0.3787289008782624
1199,0.37777145018354963
1200,0.38216577355666326
1201,0.3867955429227392
1202,0.3760246191460088
1203,0.37327739227865586
1204,0.3578787756897981
1205,0.33207781799473324
1206,0.32206725275380155
1207,0.33447819013196
1208,0.31992006580567844
1209,0.31702564269641864
1210,0.3313440663633973
1211,0.32153011698907896
1212,0.3031715361482581
1213,0.3170872413915502
1214,0.31404685664961374
1215,0.3076556582131349
1216,0.31522942232332585
1217,0.3257281981390614
1218,0.32482870796402064
1219,0.32806615375753867
1220,0.32325386584987803
1221,0.2974434592226365
1222,0.29538259161703495
1223,0.3067421361100404
1224,0.3077189256689148
1225,0.3029196809570951
1226,0.3102052471261558
1227,0.30230438952009164
1228,0.30814399289157124
1229,0.31782047638349575
1230,0.3312984413632587
1231,0.3278346254881439
1232,0.32088843323958094
1233,0.3356317935403217
1234,0.32940666552984665
1235,0.32644664580974236
1236,0.3343602380196755
1237,0.3434827701434924
1238,0.33992534949117315
1239,0.3370609587860993
1240,0.32827556378101574
1241,0.3348590663003548
1242,0.33298814173351077
1243,0.33541227190914635
1244,0.34864158159719305
1245,0.3479700130276444
1246,0.3398427314627537
1247,0.34834186536310074
1248,0.35931204807226846
1249,0.3495649155962821
1250,0.34642749539707185
