0,0.0
1,0.0
2,0.0
3,0.003406219096802418
4,0.0
5,0.014454664914586152
6,0.0
7,0.0159758203799655
8,-0.02103697407564815
9,0.0
10,-0.015085739092685051
11,-0.007713498622589563
12,0.0
13,0.0
14,-0.004108828428650642
15,0.012600356824263999
16,0.006497081819182946
17,0.0
18,0.0
19,0.017505470459518536
20,0.026344086021505408
21,0.0
22,0.00953378732320583
23,-0.007887090078870954
24,0.0
25,0.0
26,-0.012761506276150617
27,0.0055096418732783455
28,-0.01053740779768177
29,-0.00010649627263051241
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,-0.05666205133667065
38,0.0
39,0.0
40,0.0
41,0.04550073388280458
42,-0.005939524838012929
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,-0.01575230852797396
50,0.0
51,0.0
52,0.02317880794701996
53,0.0047464940668823915
54,0.008052394245222246
55,0.0
56,-0.005857918841197116
57,0.0
58,0.006106706663809655
59,0.0
60,0.026727718027899108
61,0.0037336652146857437
62,-0.0008266170696424705
63,0.00630816959669079
64,0.00709074093104509
65,0.0198979591836735
66,0.0005002501250625028
67,0.0
68,0.025799999999999983
69,-0.009066094755312854
70,0.006492867683226725
71,0.0
72,-0.0022480695924152476
73,0.0
74,0.005387931034482731
75,0.005456494202474932
76,0.0
77,0.014148657815679892
78,-0.014906832298136666
79,0.0
80,-0.009409254049859334
81,-0.0036231884057971457
82,0.0
83,0.0
84,0.0
85,0.03194103194103194
86,-0.016952380952380962
87,-0.01530711102499514
88,0.0021645021645021532
89,0.00019634792852931494
90,-0.015508441303494292
91,0.0
92,0.009471585244267227
93,-0.030913580246913534
94,0.01814105177333878
95,0.0075075075075075074
96,0.018976651763536974
97,0.006240249609984405
98,0.0
99,-0.009689922480620155
100,0.002152641878669265
101,-0.015914860378832215
102,0.006052187717035414
103,-0.0108481262327417
104,-0.004386839481555311
105,0.007310234328059323
106,0.008947211452430574
107,0.0020691693762933095
108,0.01150442477876108
109,-0.02644113930203168
110,0.0016974538192709684
111,0.00986842105263167
112,-0.0010857763300759988
113,0.0015810276679841559
114,0.0027624309392265305
115,0.012298307752853207
116,-0.010691029254543632
117,0.004813832400039246
118,-0.009679311693390641
119,0.0
120,0.00444268930792762
121,0.005700805976017282
122,-0.0003909304143861615
123,-9.777082518581458e-05
124,-0.006062383885792416
125,-0.009345794392523392
126,-0.014001986097318734
127,0.010071507704703393
128,-0.02123840861501655
129,-0.008659331703341426
130,0.0
131,-0.009968143047990945
132,-0.003529167531658744
133,-0.00927083333333334
134,-0.013352959730837935
135,0.008951406649616404
136,-0.004330376003379919
137,-0.006364697146494053
138,0.026155652823742957
139,0.003849354972950378
140,0.0
141,-0.0037309565758109594
142,-0.015603869759700406
143,0.006974532389305832
144,0.013327736383670857
145,-0.020712510356255178
146,0.006239424703891745
147,0.0
148,0.0
149,-0.01986337362059906
150,-0.010829937808277987
151,0.016802168021680185
152,0.0092750533049041
153,-0.010246118094433283
154,-0.011953041622198554
155,-0.03996543529920072
156,0.0
157,0.0
158,-0.043091809180918074
159,0.0
160,0.003527336860670161
161,-0.05565319273579379
162,-0.043424317617866005
163,-0.04539559014267186
164,0.04891304347826099
165,0.006347150259067291
166,-0.008237868451538172
167,0.06619078520441284
168,-0.002069385270846034
169,0.008782629909734068
170,-0.022974607013301156
171,0.0
172,-0.043935643564356405
173,0.023948220064724846
174,-0.011378002528444899
175,0.0
176,0.06649616368286448
177,0.00395683453237408
178,-0.013973486205661073
179,0.01659399224806207
180,0.026450613606576894
181,-0.017411491584445733
182,0.008269344359125677
183,-0.012770943175160976
184,0.013766911939235658
185,0.01264340903769607
186,-0.008901734104046197
187,0.0157471130292779
188,-0.006430868167202598
189,-0.013522884882108203
190,-0.016988869361452708
191,0.0071513706793801465
192,-0.037869822485207136
193,0.0004920049200492774
194,-0.011556429800835969
195,0.01977611940298494
196,0.0067081351384316555
197,0.00920765689362722
198,-0.0028811524609843324
199,-0.014567782326029472
200,0.001710445937690905
201,-0.005244542017319095
202,-0.02905836194212855
203,0.00012627857052664626
204,-0.015151515151515187
205,-0.0055128205128206
206,-0.015083150702591048
207,-0.022382198952879684
208,0.021555763823805054
209,0.028178243774574126
210,-0.020395156150414383
211,-0.018737800910865295
212,0.04548468372894851
213,-0.021308980213089888
214,0.0027216174183515808
215,-0.017577872560423927
216,-0.019602683857387303
217,-0.00791733762748241
218,-0.031786825375355175
219,0.02822017323274652
220,0.024456521739130592
221,0.009018567639257196
222,0.03838065194532074
223,-0.010759493670886003
224,0.026871401151631405
225,-0.0006230529595015222
226,0.004114713216957585
227,-0.025953060971066724
228,0.012238653748087813
229,-0.013602015113350283
230,-0.0025536261491316222
231,-0.0015360983102919168
232,-0.025897435897435848
233,0.026585943669386627
234,-0.004102564102564015
235,0.02149845520082373
236,0.0
237,-0.0006301197227472862
238,0.016141235813366975
239,-0.020600645321419666
240,0.0003801317790167402
241,-0.017352754908169784
242,-0.0003866976024748793
243,-0.024887169568020538
244,0.03451467865644008
245,-0.001022625591205398
246,0.008317338451695348
247,0.0
248,0.01446700507614214
249,0.015761821366024584
250,-0.014655172413793075
251,0.0047494063242094165
252,-0.025376290583405976
253,0.031780472239949065
254,0.0039584364176149574
255,0.0060374568753081455
256,-0.0006123698714024662
257,-0.008823529411764692
258,0.0064292779426311855
259,0.006633906633906536
260,-0.01806199658286556
261,0.012925677355207636
262,-0.004907975460122769
263,0.015289765721331802
264,-0.003521982025746979
265,0.018281535648994516
266,-0.006582884500299188
267,-0.015662650602409605
268,-0.008323133414932763
269,0.017649962972105738
270,0.004366282595512425
271,-0.004951092863180734
272,-0.005582524271844756
273,-0.010861606053209672
274,-0.0012338062924120213
275,0.005435453983940676
276,0.020395625998279845
277,-0.0006020469596628195
278,0.014337349397590335
279,-0.029575959140040325
280,-0.015055079559363574
281,0.014291040139182375
282,0.0028179367802008055
283,-0.005009163103237588
284,-0.004174852652259374
285,0.005918618988902639
286,0.0090708506987006
287,-0.0059523809523808905
288,-0.02602957350604907
289,-0.0013801756587201936
290,0.005402688779997394
291,-0.017495626093476525
292,-0.02518443144238112
293,0.009916492693110714
294,0.025193798449612254
295,-0.011342155009451689
296,0.010197578075207102
297,0.0047949526813879555
298,0.011176692201431629
299,-0.0052160953800298275
300,-0.013732833957552988
301,-0.008860759493670923
302,0.0025542784163474185
303,0.005095541401273958
304,-0.020278833967047
305,-0.005821474773609351
306,0.008978529603123123
307,0.015217952024761316
308,0.0034298780487804375
309,-0.0008861881250790376
310,0.02002027369488087
311,0.006211180124223602
312,-0.004938271604938342
313,-0.0029776674937964627
314,-0.002488800398208099
315,0.007235528942115747
316,0.0032202130294773984
317,-0.010617283950617278
318,0.006862989767906128
319,-0.004957243772462406
320,0.001992776186324531
